Unnamed: 0,message,label
1950,bro why is everyone so  and blacked out? i was gone for 5 hours and all hell broke loose,0
119,I just asked this customer about her cable box and she went left field and was telling me all the issues in her life ????,0
2909,I am so depressed right now I don't even know how I'm functioning.,1
1707,You always find the most comfortable position in bed after the alarm goes off,0
1445,Edge of my seat @GameOfThrones loved it #dragonsontheWall,0
2456,I can't get myself out of this rut. I want to die. But I care too much about everyone else. So I will continue to be miserable.,1
3060,@beyond_scratch @ben_nuttall @GuildfordLib The official pi jam kit has arrived! #RaspberryPi #excitement,0
2709,@jaden_lindner If I acquire a deadly scowl like that I'm going to be pretty happy to be old,0
1585,@atrsya_ You truly decide your own happiness 😊,0
2501," or ? National  Prevention Lifeline offers help, 24/7. 1-800-273-TALK (8255)",0
273,Dropping son off this morning then shopping with my girls for shoes wedding fun this afternoon.  Your TL won't explode today.  😀,0
2537,Can't believe I had 4 days off work and I'm back in tomorrow  ????????,0
2145,@WILLLANNO Man u r just bitter about Manu making great strides...,0
2911,Won't you take me to Funky Town ... at Hanover Park Terminus.,0
1912,Just ate half a tub of ice cream half a tub of clotted cream with a shit load of Galaxy on top,1
2411,Streetlights coming on. We can see stars! #amazing #SolarEclipse2017,0
1695,My Hoosiers and Cards both lost today???© AND the sun has been out 2x in the past 13 days!!,0
2895,Still haven't get a chance to watch Sing. :< .,0
2007,Forgot to take my SSRI yesterday. Didn't notice it that I didn't take the meds. Let's see what side-effects the day brings,1
1791,Thx @DirectEnergy for hosting us @StampedeShaker ❤️ my boys @TomCochraneMUS @Trooper @Sloanmusic 😍 #great #nite,0
2572," 2 dosorder (hypomania and ) is about 20%, while lesser grade Bipolar Spectrum Disorder is about 70 %",0
358,"they don't see me when I'm crying running a blade down my ankle, maybe then they'd think twice before they said what they said ",1
1220,@nkrrao karamadai ranganatha. Pallikondeeswarar shiva. Some more avl. Dont outrage without reason @kalps1616,0
2569,So good to see @richie_porte smiling and feeling positive from his hospital bed on #sbstdf tonight. Get well soon!!,0
1215,"As a writer, it always hurts me to write happy endings when my life doesn't even have anything you can call happy since the beginning.    ",1
341,I've never dream to love him,0
2659,In times like this is when I wonder how it will be like to just be by myself????,1
1449,Tonight couldn't feel less like Christmas Eve,0
112,Look at this little guy! He is connecting to his magical self.😇\nWhat do you do to keep life magical?🌈 @AnewPerspective #magical  #be,0
2256,People are so thankful for their life around . I get  because I don't feel anything.,1
2757,".2/2 No chance, they all contain . Why not use a  flour? It would be so easy then most people can eat them. !",0
7,Aw man im outta pizza rolls,0
2014,@dpm0319 So funny!!!!!!!!! #lol   #clever,0
3295,My daily activites have been as usual,0
500,Absolutely love @unqualified but can't listen to it during my commute on the subway because I burst out laughing and people stare!,0
1800,134   ????????????????????????????????????????????????????????????????????????????????   ????????????????????????.......   ???????????????????????????????????????????   ????????????????????????   ?????????????????????????????????????   ????????????.......  ???????????????????????????????????????????????????.......,0
2789,"Why is it that every one gets  what I want,  I guess  whatever...   ",1
2269,Be happy. Be confident. Be kind.\n\n #KissablesLoveSMShopmag\nAllOutDenimFor KISSMARC,0
437,They say ur a prdct of ur surroundings. A bit intimidated by the crazy amazing ppl I met @ @codecityco @n8walke @dianap_patton @DrMattKutz,0
2442,@bcolonx what you leave me? I just came from DR to this!! ???­,0
1453,Chocolate cake for supper.,0
1244,Fellow  : How do you deal with  ?,0
320,11:05 on a Saturday and im home alone watching Eragon.,0
1638,i didnt get the ariana calendar.,0
827,I feel like I'm just waiting for the day to be over to get to the next day so I'll be one day closer to my life changing.,1
3291,I have been a little more self critical than usual and feel less worthy than usual,1
550,Closing New Years Eve and opening New Years Day..,0
2867,@shreyaghoshal Waiting for the FV live session #excited #Happy Bdw you have to sings lots of songs for us during this session,0
613,@CNN @cnnbrk what is the #FakeNews of the day? Need my #laughter to start my day. @foxandfriends @realDonaldTrump @kilmeade @PeteHegseth,0
2683,I'm in desperate need of a good hug and a hot cup of coffee. I have no one here to hug me right now and no coffee maker at all.,1
740,If my own mother had used the profane term  or  in our home we would have sued her then removed her from our home.,0
708,I hate a tease!! First you get my hopes up and then you act like it’s all fine and then nothing. You just freeze on me and leave me all alone in silence. It so very rude. I hate you Xbox live,0
2393,"I really need to know which  composer wrote ""Bubbles,"" if only to know who to blame for my week-long melancholy... ",0
2000,RT if you ever beat or battle with,0
1351,"for 3 days, I will improve the landscape of the my game() and make the pause menu with the ability to save and load",0
2196,YOU MIGHT BE TRYING TO FILL THE VOID IN YOUR #HEART WITH ALL SORTS OF THINGS BUT THAT PLACE BELONGS TO JESUS CHRIST #music #worry #love #SMM,0
1139,Adulting day  (1) - (thread)  Major depressive episode hit last night...   pic.twitter.com/v5XIiYG8aS,0
454,Do you ever just get so excited that you're trying to sleep &amp; just can't even close you eyes😁like I really need this catnap but #excitement,0
1625,@ChickfilA has forever changed my life 😍 #blessed,0
1824,"Would love to stop crying sometime today, on my tenth cry 🙄 deep sadness on top of food poisoning do not mix. #miserable",1
2086,Omg why does everything have to take so long?? If it's my call it should be quick. Just want my baby girl back.,1
958,why would someone write a movie like The Fault in Our Stars? :'(,0
3278,Those thoghts do not let me sleep,1
2426,"I'm going to keep banging on about this, cos it's true. What you focus on, you get more of. Stop telling yourself you're  or . Tell yourself you're happy, strong, confident, powerful. Not only cos you ARE, but cos your brilliant mind listens to what you tell it. pic.twitter.com/gBQn7yEjsJ",0
1715,Deeply saddened about Carrie Fisher and Debbie Reynolds passing. My heart goes to their family and friends.,0
1888,Looked at a sparrow and thought about God's eye being on it...    shouldnt i find comfort in this?,1
1555,@Skinnytaste made your Chicken Tikka Masala w/ cauliflower &amp; peas tonight. So delicious didn't even get a chance to snap a pic! #delicious,0
1051,"Hon. Miss Dashwood, whose manners very pretty face, she offended you have done before.",0
935,Tonight ended exactly how I didn't want it to,1
2805,How was your ? Great fun or did you fake enjoyment? Feeling the same about New Years Eve? Need to talk?,0
1154,Whats going to happen to my life now .,0
1639,Am I drinking  and being  before going into work? You’re damn right I am????,1
140,"As we think abt  across t generations at this time, a turkey sandwich & mince pie, in t company of strangers is seldom effective",0
2904,I'm definitely not bringing them out in this weather to get a coffee.,0
2101,No one chooses . Its an illness not a choice.,0
1634,something epic  out of a sense of  Sort of a desperation Through that desperation we feel we have nothing to lose,0
2367,No Michelle Obama USA is NOT entering a time of . Actually now that barrack is leaving we have GREAT  for our future!,0
1124,I want to read books and learn more. But books are to damn expensive. Reading PDF format from computer screen sucks.,0
1980,"So excited for the final 10 eps of @MTVteenwolf! So happy @dylanobrien is back and @TylerL_Hoechlin returns, as well as @ColtonLHaynes 😄❤",0
2875,I always complain about being bored and having no one to hangout with but as soon as someone asks I say no because I’ve accepted the fact that I love my bed too much to leave it,1
1287,"Absolutely blown away by @BatTheMusical this evening 😍 Such incredible sets, slick choreography and holy moly what insaaane vocals! #awe",0
2184,"Waiting for my ins. to kick in so I can get treated for depression. Until then, for a mere 50 cents I can feed these turtles. They make shit therapists though. They keep telling me to drown myself in their pond so I can become one of them. It’s not bad they say ???????????.   pic.twitter.com/0QJRWUgAPH – at McGough Nature Park",1
74,Gonna find my baby gonna hold her tight gonna grab me some afternoon delight,0
2581,@chichupedathaa ROFL 🤣,0
2617,Strapless wedding dresses look awful on most people. \nJulianne Hough looked great 👌🏼,0
3311,I have been so haunted by my trauma recently,1
2438,I hate not having a job.,1
1806,"don't tell me to cheer up; w/no friends (i want to see), no gf, no pets, i'm prob more  than u are  ",1
1335,Your smile could never make me frown.,0
2225,@muqryyy happy birthday machaaaa 🎈🎉🎊 stay awesome and murah rezeki selalu 👍🏻,0
2295,What I have to say about not posting since September is NEVER try suicide. Life is so worth so much more than a handful of pills.,1
1095,It appears that my bffs  &  decided to stop by today making it impossible to leave the house.,0
502,@billjoehughes Sounds delightful 😅,0
3178,To get close to another you have to take off your armor. It takes more  to be soft than tough.  reduces,0
991,Wasted breath. I wish you more smiles and less stress for the new year.     pic.twitter.com/BpqfpIYq9C,0
1725,More snow in Boise than here in the AK,0
2229,The best photo that describes me ??’”   ??’”  pic.twitter.com/HZngzZlxu6,0
615,"i find it really interesting how  shows up differently in men vs. women. Depression in men usually manifests in men as workaholism or addiction. in women, you usually see the more “classic” symptoms like crying,  mood, difficulty getting out of bed, etc.  pic.twitter.com/C6Hi8MOkKB",0
2996,Cultivate supportive relationships in order to end,0
1562,You wanna know what is sad? Having a broken family while dealing with a broken heart.,1
2680,â€” listening to Ae Dil Hai Mushkil Title Track,0
357,Super depressed for no reason! Yaayyy. Screw my life lol,1
1617,", , and  all serve very important roles in our lives. A much more important role that a positive tag line, designed in most part, to silence them, or you (e.g. “it could be worse”)!  We aren’t one size fits all.",0
1178,"That moment your mom buys you a Phone, (._.) and she buys the exact phone you told her not to buy.   I hate ",0
616,Come on blues #StateOfOrigin #Origin  #NSWBlues #nsw,0
1048,@bbcbristolsport so proud of City...2 Bristol boys scoring and a great performance...where's the cider  #OTIB,0
2395,Biggest regret till now -  Ageing beyond teens!,1
1916,"Apparently my stomach can no longer handle extra spicy chili without trying to kill me. What's next, rice pudding and Ensure? ",0
2001,"@thedramble Tried it once. Poured into the sink. Didn't bother to make tasting notes :-) Looks like cheap sake, tasted like it too...",0
3110,"..I know he wouldn't want me to cry or be , I heard that a million times along the way, but it's easier said then done. Miss him.",1
2898,Being  doesn't mean you're Lonely!  is feeling alone in a  with someone who can't or won't connect!,0
1847,A few hours till 2017... If you told me i would still be here 4 years ago i would have never believed you.,1
1870,RT AnotherAznTart I shared this last year but it still makes me giggle so I'll share it again. ?  …,0
735,@jennvalley14 There would be no hesitation in naming 50 other things I'd rather be doing rn,0
778,I need an IBF and takers...,1
2051,Avoid facial cleansers containing harsh chemicals which irritate and weaken the protective barrier of skin. Use natural cleansers.,0
151,When you feel like shit and have no one to vent too,1
2222,see me #smiling at my #past like what was I thinking? \nFind #rest oh my #soul d #seas ń #storms still know HIS name. \n#JESUS\n#iLoveJesus,0
3287,I have been feeling a little more sad than usual,1
68,145  ????????????????????????????????????????  ???????????????????????????????????  ???????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????  ??????????????????????????????????????????????????????  ?????????????????????????????????????????????????????????????????????????????????,0
3303,I have been doing calm and relaxed ,0
682,@GutoAberconwy Your majority is 635 members of the public- believe me you have offended rather more than 635 voters!,0
1393,Being on FaceTime to Chloe when sum1 dies on prison break and she goes into a full on emotional breakdown hahaha,0
2776,"Last year I was at the bar all night, getting free drinks, and making out with a stripper. This year I'll be in bed by 9:30. ",0
2343,that u can't get a dr's note to excuse u from work b/c of your . So u go 2 work anyway & fake it.,0
585,@PromilaSingh15 Thank you so much Promila aunty 😃,0
1595,I really just can't live life accepting the fact that Chris Pratt is married to someone else,0
1773,Doing absolutely fuck all tonight :(,1
1804,I saw a wiener dog last night and I didn't pet it :(,0
3245,I was away from my family but I guess things are going well now,0
1278,Turning 25 in a few weeks... Getting old sucks!!!,0
1605,"Wear a smile, one size fits all. #inspire #simple #simplethings #motivation  #health #healthcare #relax #goals",0
1898,Heading to PNC today to get the ball going for my MA! #goingforit #nervous #excited,0
3177,Been super  maintaining control & not comfort eating toxifying my body; Rationally i know i'm just hormone cycling but the pain sucks so much will take a few wks for endorphins to replenish; Chanting & sleeping most of week .. Netflix & chill in bed .. repeat ..weee!  pic.twitter.com/K3maSdAzrT,1
3244,I am in good terms with my friends and they feel good about me,0
1935,4 days off in a row shld be nice but shittiest holiday in recent yrs. Xmas on Thur not ideal  home alone Thxgod  delivery,0
3084,131  ????????????????????????????????????????  ??????????????????????????????????????????????????????????????  ??????????????????????????????????????????????????????????????.......   ??????????????????????????????????????????????????????????????.......   ????????????.......w,0
317,You can't stay mad at someone who makes you smile.,0
1294,I'm really kinda missing the poms team???”???­??’•,0
1931,Don't ever frown upon someone chasing a dream. Remember you were once chasing one too. HUMILITY ......,0
931,@PearlJam YES!!! Love it!!! 💞💞💞🎶🎶🎶🎥⚾⚾⚾👏👏👏 #thankyou #awesomeness,0
1757,This algorithm can guide management of the next  or Suicidal patient you see in your ED.  covers this complicated and critical Chief Complaint. pic.twitter.com/z3EKgdKzY0,0
1540,"Happy New Year to you all! Remember the power to make it/you, a happy one, is in yourself  ",0
640,this year started off horrible and ended great. a lot can happen in a year..,0
421,Heal me????     pic.twitter.com/L8QPWAbvZO,0
2424,Today I decided to admit to myself that through all that I’ve been going through this year I’m happy ....,1
2978,"When I say ""I want to die"", they say""Let's do it, no one gonna care you anymore"" It's make me feel pity of my life more. I just want someone to hug me when I cry. But it not gonna happen.""",1
1539,That... I couldn't believe my luck. I was so excited to be with her. Or going to be with her again when I lived in Chandler and she lived in Spokane. We connected again through email. And we started talking and texting and emailing. I was so excited.,0
1573,Even 'Pandar Molom' Is More Successful Than Me...,0
1945,"On this day of resolutions and celebration, thinking kind thoughts for everyone fighting ",1
832,Life can be so lonely sometimes.,1
1143,Had to return this whip today   ???? pic.twitter.com/uzndmFgfXp,0
1476,"we all think about it, some more than others \n\n#death #sad #depressed #suicide",1
2838,"I once heard that insecurities come in three types: A feeling of helplessness, a feeling of hopelessness, and a feeling of worthlessness.    ",0
1268,"If you cheat, you are trash. I don't care what the situation is, doesn't matter. Nobody deserves to fall asleep at night wondering why they weren't enough?? ",0
1177,@birdtabs A pleasure! ☺ the directory great way to start exploring new opportunities,0
207,@PrisonPlanet @DonaldJTrumpJr I read they pissed in Trump's bed 😀,0
304,the  people are the  ones..,0
2856," or ? Non-Profit Organization offers help, 24/7. 1-800-273-TALK (8255)",0
3233,I do not have any problem with eating,0
1606,"There are parts of you that wants the sadness. Find them out, ask them why",0
2204,"When your entire dance company that you haven't seen in years is getting together, but you're the only one not going ",0
2575,Can’t eat. Can’t sleep. Everything is just falling to pieces ?? I’m so tired of watching my world crumble,1
2249,"Suicide, at 50-year peak    pic.twitter.com/ORXFwCDC6G",0
2126,Did anyone call and chat with someone who was alone over Christmas?,0
2303,Welcome to the panic room Where all your darkest fears are gonna Come for you    pic.twitter.com/8k0iXet8z5,0
2732,"Jesus I love it when people say ""don't be such a d-buzz just be happier"". Omg I never thought of that! Hey a cure   pic.twitter.com/vXagPPBCKH",0
1135,Look at me now how  a then a mufuckha,0
2545,"8 years ago I was at rock bottom, crippled by . Since then I've come a long way & I'm sure 2016 will continue the upward trend!",0
733,Packer nation right now...,0
900,"So today, the love of my life moved in with me 😍😉😘 #happy #excited",0
163,@Arquipimp 😂😂😂😂\nU mean overprice English clubs\nReal Madrid see bayern as no threat then look 😂,0
2980,More terrible news Dammit! I'm about to punch 2016 in the dick!!,0
1316,"What do u mean ur , when u start pissing blood u have my complete permission to be depressed!! Count Ur Blessings!!!",0
2877,"Yet another  all alone, with no family, nobody at all apart from my pets.  I just feel like crying",1
1421,Every time I see the #GBBO advert..... #sugacravings #yummy #dietgonetohell     😋😋😋,0
1944,"Dark place last year, I don't want to ever go back to that!   ",1
1381,This is a time of year that people are loneliest. Give that lonely person a call or SMS to let them know you care,0
1521,I need to get to a place where I can separate my disconnects from reality. So far the drugs aren't helping much.,1
355,i am so sorry this happiness came about rather unexpectedly ill try to keep my 11:11 tweets more  from now on,0
441,Really thinking about killing myself now,1
1301,@GunnerGale Miss Gale I'd really really appreciate a follow back!! I'm one of your biggest fans!,0
1481,Been left and grandma's house want to see mummy and daddy,1
3152,"??’€â€¢What ""I'm Fine"" really meansâ€¢??’€   pic.twitter.com/8AGOTjdGZh",0
2364,just watched @Alicelevine on Love on @BBCiPlayer #hilarious,0
1655,To be alone is lonely or freedom...   pic.twitter.com/eqnKrbjoXr,0
1668,Got to love when you can just power through the #workday and everything works out great! #smiling from ear to ear today! 😊😀☺️️😉😁😄😃😀😁 #happy,0
1872,if anyone has any tips to help me worry less then hmu,0
758,"#Laughter creates a #positive #aura &amp; transforms you into the most #beautiful , #dynamic &amp; #attractive person. \n#Yoga #YogaLaugh",0
1873,The person who tries to keep everyone happy often end up feeling the loneliest????????    pic.twitter.com/bycoisYJ9A,0
2382,This year was the first time I couldnt make it home for Christmas,0
2162,@GraysonDolan Happy Tuesday Gray ❤❤❤ #excited,0
2449,Alright Charlie St. Cloud you've done it again... Next the fault in your stars or garden state... Maybe the notebook?,0
1057,139   ???????????????????????????????????????????????????????????????????????   ??????????????????????????????????????????????????????????????w   ??????????????????????????????   ????????????????????????   ??????????????????????????????????????   ???????????????????????????????????????????  ????????????????????????,0
3085,Why are these fine guys on my timeline? Get off your too hot for me. I can't take it anymore.,0
1614,#note8 #animated said pen. Amazing. Wife loves this one,0
2301,"""Beautiful, delightful, noble, memorable, as is the world, I yet am well content in my shady crevice"" Christina Rossetti  ",0
1098,???¢ need to book a holiday asap   pic.twitter.com/gRBEuV5aIX,0
35,"@WorldFringeDay Heehee. I did chuckle to myself when i saw what it actually was, so you did get a laugh out if me. \n😀",0
625,I think I have post gay weekend blues... so I bought a dildo 👍🏻,0
1769,112    ?????????????????????    ??????????????????   ??????????????????????????????????  ????????????????????????????????????????????????????????????????????   ????????????????????????????????????????????????????????????????????????????????????????   ??????????????????????????   ???????????????????????????,0
3116,Tyler and I need to stop watching sad movies,0
407,The point of maximum danger is the point of minimum fear.,0
3310,I have been feeling very low in energy along with physical pains,1
3281,I am feeling well I believe ,0
3309,I have felt rather low in energy along with bodily pains,1
2244,"@nytimes @pattonoswalt I am so happy that you were able to expands your heart and find happiness again, congratulations! ❤️",0
338,See a TrueTwit\nwho's smiling so brightly.\nWell we reckon we're cool\nand we reckon rightly!!,0
3130,I need a concert in my life ???”,0
2425,"I can't get the images of  out of my mind. Everywhere was busy. It's not like there's no money around,  more like there's no will to change the status quo. ",0
2011,Setback after setback after setback,1
1914,"Playing at July 11, 2017 at 09:30PM: Special '20 ",0
1596,Ugh. Woke up to the same acne covered face this morning... Yyayyy????,0
3,"If this is your response to someone saying they're dealing with , you're a terrible person.  ",0
1651,Why did I have to run into the one person in thos world I don't wanna see today? I just want my peace!,1
2219,Well just thoroughly depressed myself while sifting through photos from Australia to burn to CD for my Nana,0
1505,"I'm very unhappy, I don't have a girlfriend, I don't have a Boyfriend and I don't Like where I live   ",1
2959,"With you, I'm lost in the moment. Without you I'm lost in the world.❤️🤐 #world  #moment #lostinthemoment #You",0
237,"    ??, ??? ?????? ?????????????.  --- ???????????? ??????? ??????? ???????:) ????????? ????????? ??????? ???????????? ??????? ???????????? pic.twitter.com/GSIrFcABIp",0
3205,I am responsible for every singls shit that happened with me,1
1646,@ian_beckett Have the most wonderful day Ian.,0
961,"Is the  clinically ? FT, 22 dec.  pic.twitter.com/OOpadOAi5M",0
1326,Really feel like shouting and throw things. I'm just so vexed.,1
13,@MargoGray48 @waff48 @trentnews @katcampbellwx Good morning Margo! We are😀have a terrific Tuesday dear,0
1465,"You promised you wouldn't leave, lie or hurt me. . .  But now I'm stuck being all alone, waiting for you to need me again. . .   ",1
1329,Can't sleep..got so much on my mind,1
3208,I do not think I have any interest in eating anymore,1
2896,Why did I just read through my old DMs. Fml,1
381,Look what's arrived :) 'Connect to' badges for all our lovely  Join us in ending   Contact charlotte@dva.org.uk to find out more:) pic.twitter.com/94Ov7UvENe,0
1049,All the proud parents on fb about their kids school report and am shitting myself for Graces arriving 😂😂😂  #troublemaker,0
995,"Reading poetry on the subway is magical. ??¦„  Oh, did I mention I'm thinking of you... ???‰  pic.twitter.com/6lNdaRZiJb",1
1591,"Be yourself. If you can't love who u are then how can u expect someone to ""love""u.    ",0
1223,This officer is a hero! 👏 #dogs_of_instagram #adorable #doglovers,0
3156,My friend…knows how to make me feel happy…he's so kind…,0
1307,Less than an hour into the year & someone has already upset me. Just put me down ???§,0
1435,"If you need hope today, ask God into your heart. Then, take  over the devil and cast  away from you â€“Kenneth Copeland",0
2178,We want to help you with your . Give our office a call to learn how  may be the treatment you've been waiting for!,0
419,"I made this account so that I wouldn't be judged by the people I know. Cause if I don't like me, why would anyone else? ",1
683,Absolutely loving that people watching the #eclipse are cheering - for the sun! For the moon! For wonder! 💜 #beautiful,0
3219, I have been drinking a lot these days,1
424,@NBCNews @MarkHalperin @KeirSimmons Well that's funny cause we all know she is a serious Russian mafia atty,0
2077,The beautiful thing is how you be \nSmart\nStrong\nNice\nHappy,0
326,yeah I watch depressing films like cyberbully because I'm sad and I can connect with it,1
747,@bitterbottom Such an amazing pic 😍,0
2492,You don't have to be sad because of depression! Get help. Get clear!,0
1831,Hey @Apple I hope you guys don't release that #horrendous looking copper color.  Might as well walk around with a pocket full of pennies 😂,0
2768,"Best customer, ... We are pleased to inform you that the order has been sent today.' #butterflies #excitement #technojoy #music ~ OP-1 &lt;3",0
929,The new Era f Justice *2night I'm calling n all prayer intercessors&warriors 2pray against tht strong spirit f  fr the Election,0
884,Working on the day before new eve's day... Oh how I miss my childhood and those long christmas/new years breaks...,1
2774,mum got out of a rlly bad car crash completely not injured and i found a rlly sentimental piece of jewellery i thought i'd lost #blessed,0
2489,No one understands me... myself included...,1
934,I felt myself #laughing so hard in my sleep ...now I don't remember why🤦🏾‍♀️😂😂😂,0
971,Crying so much…I fuck up… he's just reading my messages…,1
1766,When Austin lets u take a rest day #tears #happy #crying #amazing #bestdayever #kindasad #cantfeelmyarms #actuallydieing,0
1281,@LATMultilingual #whattheworldneedsnow indeed; #laughter #fun #smiles #joy. #VanBiennale team are already in the mood!,0
2914,@Greenarmy46 Thank you! Glad you're enjoying them 😃,0
517,"""Me Before You"" has me crying my eyes out right now ",0
121,Love to find pics of me! (not my pic) Because love hurts ???§???¥    ??’”,0
1480,We are #successful the moment we start toward a laudable goal #JBenson #success #quoteoftheday #happiness,0
1063,wish things weren't how they are now. This year has had so much heart trauma. Makes my head spin for hours. Ugh I miss you,1
1272,can depression stop lack of promotion at work??,1
2049,I miss those days whn i used to forget bout my worries by jst talking 2 u..i miss u badly mere jigrii..???”,1
1482,"It is 4:30 AM, crying baby since 1 and my missus is tucked up in bed with earplugs. Not her problem...   ",0
2717,Maybe the reason I get so  in February is the rebound from the,1
1724,Welcome new followers @GibbonWa @Halmarun @CleanFaceSkin We will mostly be talking #happiness &amp; #ethicalfashion Happy to connect :),0
3256,I do not know how to fix issues with my family,1
966,There is a  in this world that you can see it in the movement of the hands of a clock Bukowski  pic.twitter.com/SMPkHU3twN,0
399,@dp_srk_rk It's going 3 only. He has berdych tomorrow. Nothing to worry. Easiest draw,0
850,"So, that new  movie was a real hoot ??’€???³  ",0
2065,"Be vewy, vewy quiet. I'm hunting my low self esteem, you wascalwy depwession you. Or, why I don't own a gun.  ",1
1031,"This  album is beautiful but lyrically creepy, in a good way. ",0
575,Glad the way eastenders is doing Lee's storyline,0
807,When you’re so unbearably lonely that you want to die.,1
1519,Is it weird that my  and   turns bad when it comes to  ?,1
763,"@Deb_Renee Good morning, you're very welcome awesome lady 🤗 😍",0
2488,122   ???????????????????????????????????  ???????????????????????????????????????????????????????????   ???????????????????????????   ??????????????????????????????????????????????   ????????????????????????   ????????????????????????????w   ????????????????????????????????????   ???????????,0
577,May #Allah keep us safe and your #Providence. May U replace sadness with #happiness and &amp; instill endless #love in your #heart Stay #bless.,0
2281,A shout out to all fellow #12Step-pers. You got this! #recovery  #clean,0
2047,And so she drinks to numb the pain away because it's easier this way. This way she has control.,0
849,Any girl want a load? ;) dm me #horny #cum #snap #dmme #cumtribute #cocktribute,0
1470,104  ???????????????????????????  ???????????????????????????????????????????????   ???????????????????  ?????????????????????????????????????????????????????????????   ?????????????????????ww  ???????????????????????????????????????????w   ?????????????   ??????????????????????????????????????????????????????????????????????????????,0
131,People with depression are 4x more likely to have a heart attack,0
1932,Not even in a sexual way but I’m just craving affection because I feel like crap. I just want someone to hug me for a couple of hours and tell me I’m going to be okay.,1
1742,"Wish I was one of those girls that has a dad that would do anything for them, not a jerk of a sperm donor ",1
99,Can I just stay in bed and do nothing? I'm not feeling life today...,1
1086,"Do what makes you happy, be with who makes you smile, laugh as much as you breathe, and love as long as you live! #f4f",0
2597,Not looking forward to the last day of @nflredzone tomorrow.,0
2207,@aegyotaetae @oyeakasha One of my favourite clips 😂,0
1214,"Its a comforting experience to pull off a major freeway and there not be one person as far as the eye can see.  ,  ",0
1805,Difficult roads often lead to Beautiful destinations! #keepgoing #keeppushing #startsomewhere #key #start,0
2082,"Ending the year the same way it started, depressed. Here's to a happier, more positive year!   ",1
2934,"At least  is over 26 minutes ago, but the effects of the Twitter torture still lingers inside of me. , .",0
548,"For some, this was the face of the 'Great Depression' ...... ...  pic.twitter.com/duwwvhCKyP",0
2675,do my tweets exist out of my profile cuz i dont think they do no one finds them,0
2054,@S1dharthM @Asli_Jacqueline @foxstarhindi @krishdk @rajnidimoru Looks fun! 😀 cant wait to watch!,0
3168,"""The Mind may offer you , but the Soul will furnish you with hope, intuitive answers; & solutions""~ Eleesha ?ƒ¦  ",0
2644,"I've never been happier. I'm laying awake as I watch @stolenmcments sleep. Thanks for making me happy again, babe.",0
2945,Sometimes  starts from being  or . For support and advice call 0808 808 2234. rb  pic.twitter.com/ie8cGAUNMv,0
2621,You are sitting in solitude alone & smoking ............ I know you are sad &  ........but DONT SMOKE BABY  pic.twitter.com/auCoNMXY0m,0
1923,Missing San Francisco bit my sister is helping a bit to make me forget about it.,0
1865,Feeling so UnLucky in life..   ??,1
467,Need to get out of this godforsaken place,1
1024,"I don't want to be here anymore, and nobody would care if i did go, so why am I still here?   ",1
1861,Feeling a lil joyless & miserable now tho ???©,1
79,"@KatRamsland 'call to action by TV host John Oliver, who urged viewers to leave comments expressing their displeasure at the FCC's policies.",0
950,@rachcolours But smiling 😄☔️,0
1408,"Loneliness can feed depression, and depression can trigger loneliness. The important thing to remember about this cycle is that small steps can help us change. Therapy can help you identify those steps.    pic.twitter.com/T98xRnnlCQ",0
1793,#NoBetterFeelingThan teetering right on the edge..\n\n#joy #pleasure #happiness #bliss #anticipation,0
2199,It just hit me that Ms lopez isn't gonna be my teacher anymore ???­???­,0
1259,still feeling like crap. havent had a good christmas in quite a few years,1
1343,"Feeling slightly apprehensive, but amazing after this weekend off😊 ",0
2428,Tweet at me some cool #madden clips u got,0
2403,"If I could, I would stay in bed until next Monday. ",1
1324,Let the  and  games Begin!!  pic.twitter.com/jEa3RabTqs,0
1312,"@CoachBru lol, I have my awesome moments here &amp; there! 😄 Also shared it with a blogger friend of mine too.",0
3144,@CaxtonSupport I'm sorry but I don't know what DM stands for. I know a PM 😂. But sadly not a DM. It won't create an account to find.,0
2354,Looking forward to @CongletonFC playing @FCUnitedMcr tonight. 7.30 start  #comeonthebears,0
1654,Good morning family to all of you who took the time to wish mom a HAPPY BIRTHDAY Thank you from my ❤ love you be blessed,0
2633,Loneliness is as bad for your health as 15 cigarettes a day. Let that sink in,0
3169,"Nowadays, people are feeling lonelier because the quality of friendships and relationships are perceived to be of lower quality than in the past. ",0
2692,How many suicides does it take for people to realize that what you say fucking mattersâœŒï¸� ?—  ... pic.twitter.com/6JC0QDAYGW,0
2837,friends frm abroad today: why r u so serious.All changed ...                   Me: Is there anything to celebrate ?,0
458,Rt if you're a depression or Ed acc.  Follow everyone who RT's this!  I will too! Ready? GO!,0
1776,Never underestimate yourself ; you might be the little voice of reason.... #do #good #believe #rise #communicate #respect #love #everyone 😘,0
993,I just want my space and my life ????,1
60,I forgive everyone. It's rare for me to hold a grudge.,0
2744,I am annoying…I tried text my friend…she said she was dealing with something…*sigh*…I just need someone talk to…,1
2143,@shahidafridi37 at his best.... Great to watch u go big sir. #tremendous hits \nDts boom boom Afridi 😍,0
2246,Grinchmas ends in a week and I haven't gone and probably won't go. ???”,0
1526,"""At the root of every  is a kind of  - a hopelessness  which springs from the fear that we are nothing and nobody, that nobody  loves us and wants us, that nothing good will ever again happen to us.",0
1887,What a pain in the ass day.,0
3240,My friends are kinda jeolous of me and I do not like their company anymore,1
